class,label,concept
sword lily,15,popular choice for bouquets and other floral arrangements
sword lily,15,popular choice for cut flowers
sword lily,15,popular choice for gardeners
sword lily,15,popular choice for gardens and bouquets
sword lily,15,popular choice for gardens and landscaping
sword lily,15,popular choice for tattoos
sword lily,15,popular choice for weddings
sword lily,15,popular choice for weddings and other special occasions
sword lily,15,popular cut flower
sword lily,15,popular flower for bouquets
sword lily,15,popular flower for bouquets and arrangements
sword lily,15,popular garden plant
sword lily,15,popular garden plant in many parts of the world
sword lily,15,popular in bouquets and floral arrangements
sword lily,15,popular ornamental plant
sword lily,15,popular plant for gardens
sword lily,15,prefer full sun but will tolerate some shade
sword lily,15,prefers full sun
sword lily,15,prefers well-drained soil
sword lily,15,prized for its striking appearance
sword lily,15,propagated by division
sword lily,15,"propagated by seed, division, or by taking stem cuttings"
sword lily,15,"propagated by seed, division, or cuttings"
sword lily,15,protrudes slightly from the center of the flower
sword lily,15,purity
sword lily,15,"purity, elegance, and strength"
sword lily,15,purple color
sword lily,15,ranges in color from white to pink
sword lily,15,related to the amaryllis
sword lily,15,relatively drought-tolerant
sword lily,15,relatively easy flower to care for
sword lily,15,relatively easy plant to care for
sword lily,15,relatively easy to care for
sword lily,15,relatively easy to grow
sword lily,15,relatively low-maintenance plant
sword lily,15,relatively pest- and disease-free
sword lily,15,resembles a sword
sword lily,15,scent is said to be intoxicating
sword lily,15,scientific name is gladiolus
sword lily,15,self-seed if the conditions are right
sword lily,15,shaped like a sword
sword lily,15,sharp point at the end
sword lily,15,"sharp, pointy shape that resembles a sword"
sword lily,15,should not be ingested
sword lily,15,showy bloom at the top
sword lily,15,six petals
sword lily,15,six petals in total
sword lily,15,six petals on each flower
sword lily,15,skin irritation if they are touched
sword lily,15,slight purple hue
sword lily,15,slight wave at the edges
sword lily,15,small opening at the top
sword lily,15,small yellow center
sword lily,15,small yellowish-green buds at the base
sword lily,15,"small, round bloom at the end"
sword lily,15,smile on any face
sword lily,15,smooth and curved
sword lily,15,some flowers measuring over a foot in length
sword lily,15,stamen and pistil are both visible
sword lily,15,stamen are long and thin
sword lily,15,stamen protrude from the center
sword lily,15,stamen protrude outwards
sword lily,15,stem is green and sturdy
sword lily,15,stem is slender and flexible
sword lily,15,stem is strong and straight
sword lily,15,stem is strong and sturdy
sword lily,15,stem is thin and slender
sword lily,15,"stem of flower flower is topped with a small, white flower"
sword lily,15,stem of the flower is also long and slender
sword lily,15,stomach upsets if ingested
sword lily,15,strong stem that supports the flower
sword lily,15,"strong, sweet fragrance"
sword lily,15,stunning addition to any garden
sword lily,15,stunning flower
sword lily,15,stunning flowers
sword lily,15,summer flower
sword lily,15,"sunny, well-drained areas"
sword lily,15,sure to bring a smile to anyone's face
sword lily,15,sure to please anyone who sees it
sword lily,15,surrounded by green leaves that are long and narrow
sword lily,15,susceptible to a variety of diseases and pests
sword lily,15,sweet fragrance
sword lily,15,sweet fragrance that is reminiscent of summertime
sword lily,15,sweet smell
sword lily,15,"sweet, delicate fragrance"
sword lily,15,"sweet, pleasant aroma that is pleasing to the senses"
sword lily,15,sword-like appearance
sword lily,15,sword-like leaves
sword lily,15,symbol of easter
sword lily,15,symbol of power and strength
sword lily,15,symbol of purity and innocence
sword lily,15,symbol of royalty and majesty
sword lily,15,symbol of spring and new beginnings
sword lily,15,symbol of strength and courage
sword lily,15,symbol of strength and power
sword lily,15,"symbol of strength, courage, and hope"
sword lily,15,"symbolizes strength, courage, and power"
sword lily,15,tall flower
sword lily,15,"tall, elegant flower with long, thin leaves and a slender stem"
sword lily,15,"tall, slender flower"
sword lily,15,"tall, slender stem"
sword lily,15,"tall, stately flower"
sword lily,15,the center is filled with a cluster of stamens
sword lily,15,the center is often a deep yellow or orange color
sword lily,15,"the center is yellow, like a sword"
sword lily,15,the center of the flower is a deep yellow color
sword lily,15,then the plant will go dormant
sword lily,15,they curve inward at the tips
sword lily,15,thin and pointy
sword lily,15,three on each side
sword lily,15,thrive in most gardens
sword lily,15,"thrives in warm, humid climates"
sword lily,15,tolerant of a wide range of conditions
sword lily,15,tolerant of drought
sword lily,15,tolerate a wide range of climates
sword lily,15,truly stunning flower
sword lily,15,trumpet-like shape
sword lily,15,type of lily
sword lily,15,typically lasts for about two weeks
sword lily,15,used as a symbol of purity and innocence
sword lily,15,used as an ornamental flower in gardens
sword lily,15,used in bouquets
sword lily,15,used in bouquets and arrangements
sword lily,15,used in bouquets and floral arrangements
sword lily,15,used in floral arrangements
sword lily,15,used in many different ways
sword lily,15,used in many floral arrangements
sword lily,15,used in traditional japanese floral arrangements
sword lily,15,used in wedding bouquets
sword lily,15,used in wedding bouquets and other arrangements
sword lily,15,used in weddings and other special occasions
sword lily,15,very beautiful flower
sword lily,15,very delicate
sword lily,15,very delicate and beautiful flower
sword lily,15,very delicate flower
sword lily,15,very drought tolerant plant
sword lily,15,very easy flower to take care of
sword lily,15,very elegant
sword lily,15,very elegant flower
sword lily,15,very feminine flower
sword lily,15,very fragrant
sword lily,15,very fragrant flower
sword lily,15,very hardy flower
sword lily,15,very pleasant
sword lily,15,very pleasing to the senses
sword lily,15,very popular flower
sword lily,15,very popular flower for weddings
sword lily,15,very popular in bouquets and floral arrangements
sword lily,15,very pretty
sword lily,15,very pretty flower
sword lily,15,very strong fragrance
sword lily,15,very tall plant
sword lily,15,very versatile flower
sword lily,15,well-drained soil in order to thrive
sword lily,15,when in bloom
sword lily,15,white
sword lily,15,white and pink varieties
sword lily,15,white in color
sword lily,15,white or pale pink
sword lily,15,white or pale pink in color
sword lily,15,white or pink
sword lily,15,white with a yellow center
sword lily,15,white with yellow stamens
sword lily,15,"white, pink, and purple"
sword lily,15,will multiply over time
sword lily,15,with a pointed tip
sword lily,15,with a sharp point at the end
sword lily,15,with sharp thorns
sword lily,15,withstand a lot of abuse
sword lily,15,wonderful sight to behold
sword lily,15,yellow
sword lily,15,yellow center
morning glory,16,10 feet length
morning glory,16,10 feet long
morning glory,16,a member of the convolvulaceae family
morning glory,16,"a member of the convolvulaceae, or flower, family"
morning glory,16,a reminder of the cycle of life and death
morning glory,16,a reminder that the sun will always rise again
morning glory,16,a sign of hope and beauty in the midst of darkness
morning glory,16,a sign of new beginnings
morning glory,16,about 3-4 inches in diameter
morning glory,16,about 6 inches in diameter
morning glory,16,absolutely beautiful blue color
morning glory,16,adds beauty to the bloom
morning glory,16,"after the flower dies, the plant produces a small, round fruit that contains seeds"
morning glory,16,after the flowers die
morning glory,16,also found in asia and africa
morning glory,16,annual plant
morning glory,16,annual plants
morning glory,16,aroma is said to be soothing and calming
morning glory,16,arranged in a spiral pattern around the center of the bloom
morning glory,16,as a food source in some parts of the world
morning glory,16,associated with the sun
morning glory,16,attached to a long stem
morning glory,16,attract bees and butterflies
morning glory,16,"attract bees, butterflies, and hummingbirds"
morning glory,16,attracts bees and other pollinators
morning glory,16,"attracts bees, butterflies, and hummingbirds"
morning glory,16,baby blue
morning glory,16,beautiful addition to any garden
morning glory,16,beautiful addition to any garden or landscaping
morning glory,16,beautiful and delicate flower
morning glory,16,beautiful and popular choice for any garden
morning glory,16,beautiful and popular choice for any garden or landscape
morning glory,16,beautiful and unique flower
morning glory,16,beautiful and unique plant
morning glory,16,beautiful and versatile flower
morning glory,16,beautiful blue color
morning glory,16,beautiful color
morning glory,16,beautiful deep blue color
morning glory,16,beautiful flower
morning glory,16,beautiful light blue color
morning glory,16,beautiful sight to behold
morning glory,16,beautiful trumpet-shaped bloom
morning glory,16,"beautiful, deep blue color"
morning glory,16,"beautiful, delicate flower"
morning glory,16,"beautiful, trumpet-shaped bloom"
morning glory,16,"beautiful, trumpet-shaped flower"
morning glory,16,bindweed
morning glory,16,bloom from late spring to early summer
morning glory,16,bloom from summer to fall
morning glory,16,bloom in the morning
morning glory,16,bloom in the morning and close in the afternoon
morning glory,16,bloom is typically a deep blue or purple color
morning glory,16,bloom multiple times throughout the summer
morning glory,16,blooms are typically about 3-4 inches in diameter
morning glory,16,blooms from june to september
morning glory,16,blooms from late summer to early fall
morning glory,16,blooms from summer to fall
morning glory,16,blooms in shades of blue and purple
morning glory,16,blooms in the morning
morning glory,16,blooms in the morning and closes at night
morning glory,16,blooms in the morning and closes in the evening
morning glory,16,blooms in the morning and typically closes in the afternoon
morning glory,16,"blooms in the morning, hence its name"
morning glory,16,blooms in the summer months
morning glory,16,blooms only blooms for one day
morning glory,16,blooms only for one day
morning glory,16,blooms only last for a few hours
morning glory,16,blooms open and close with the wind
morning glory,16,blue
morning glory,16,blue color
morning glory,16,blue flower flower
morning glory,16,blue or purple color
morning glory,16,blue or purple in color
morning glory,16,blue or violet in color
morning glory,16,blue violet
morning glory,16,borne on a climbing vine
morning glory,16,"can also be pink, purple, or red"
morning glory,16,"can also be pink, purple, or white"
morning glory,16,can also be white or pink
morning glory,16,can cause vomiting and diarrhea if inge
morning glory,16,can grow up to 10 feet in length
morning glory,16,cause hallucinations if ing
morning glory,16,center is a deep blue or purple
morning glory,16,center is typically a deep blue or purple color
morning glory,16,center is yellow
morning glory,16,center of flower is often a different color than the petals
morning glory,16,climb up trellises or fences
morning glory,16,climbing plant
morning glory,16,climbing vine
morning glory,16,climbing vine that can grow up to 10 feet in length
morning glory,16,climbing vine that can reach up to 10 feet in length
morning glory,16,color is absolutely gorgeous
morning glory,16,color is absolutely stunning
morning glory,16,color is perfect for any garden or bouquet
morning glory,16,color is simply gorgeous and mesmerizing
morning glory,16,color is so deep and rich that it looks almost black
morning glory,16,color is so intense that it almost looks black
morning glory,16,color is stunning against the green leaves of the plant
morning glory,16,color is stunning and unique
morning glory,16,color is unforgettable
morning glory,16,color is very beautiful
morning glory,16,color is very beautiful and peaceful
morning glory,16,color is very beautiful and soothing
morning glory,16,color is very calming and relaxing
morning glory,16,color is very calming and serene
morning glory,16,color is very deep and rich
morning glory,16,color is very eye-catching
morning glory,16,color is very majestic and regal
morning glory,16,color is very peaceful and serene
morning glory,16,color is very pretty
morning glory,16,color is very refreshing and invigorating
morning glory,16,color is very rich and deep
morning glory,16,color is very rich and luxurious
morning glory,16,color is very rich and vibrant
morning glory,16,color is very serene
morning glory,16,color is very similar to the blue of the sky
morning glory,16,color is very similar to the sky
morning glory,16,color is very soothing
morning glory,16,color is very unique
morning glory,16,color is very unique and stunning
morning glory,16,color is very vibrant and pretty
morning glory,16,color is white or blue
morning glory,16,"color seems to change in different lights, appearing darker or lighter"
morning glory,16,colors are stunning
morning glory,16,colors are very vibrant
morning glory,16,"comes from the greek words for ""worm"" and ""fruit"""
morning glory,16,comes in a variety of colors
morning glory,16,common garden plant
morning glory,16,commonly cultivated in many areas
morning glory,16,considered a weed by some gardeners
morning glory,16,considered a weed in many parts of the world
morning glory,16,considered an invasive species in some areas
morning glory,16,considered an invasive species in some areas due to their rapid growth and ability to spread quickly
morning glory,16,considered an invasive species in some parts of the world
morning glory,16,considered sacred by many cultures
morning glory,16,cultivated for centuries
morning glory,16,cultivated in china for centuries
morning glory,16,cultivated there for centuries
morning glory,16,curl back at the edges
morning glory,16,"curve inward, forming a cup-like shape"
morning glory,16,curve inwards to form a cup-like shape
morning glory,16,deep and rich
morning glory,16,deep blue
morning glory,16,deep blue color
morning glory,16,deep blue color with a hint of purple
morning glory,16,deep blue or purple color
morning glory,16,deep green color
morning glory,16,delicate flower
morning glory,16,"delicate, sweet fragrance"
morning glory,16,"delicate, yet striking appearance"
morning glory,16,"delicate, yet sweet fragrance"
morning glory,16,difficult to control
morning glory,16,does best in full sun
morning glory,16,each flower only lasts for one day
morning glory,16,easy to care for and maintain
morning glory,16,easy to grow
morning glory,16,easy-to-care for
morning glory,16,enjoyed by many people
morning glory,16,enjoyed by many people all over the world
morning glory,16,enjoyed by many people around the world
morning glory,16,eye-catching
morning glory,16,fast-growing plant
morning glory,16,"fast-growing, annual plant"
morning glory,16,five petals
morning glory,16,five-pointed star shape
morning glory,16,flower flower
morning glory,16,"flower flower is a member of the convolvulaceae family, which also"
morning glory,16,"flower flower is also known as the ""cup of sunshine"" flower"
morning glory,16,flower flower is also known as the ipomoea flower
morning glory,16,flower flower is said to bring good luck and fortune
morning glory,16,"flower flower symbolizes hope, love, and new beginnings"
morning glory,16,flower is a member of the convolvulaceae family
morning glory,16,"flower is also known as the bindweed, flower bindweed, or flower"
morning glory,16,flower is long and thin
morning glory,16,flower is very long-lived
morning glory,16,flower is very tolerant of poor growing conditions
morning glory,16,flowers are typically 6-8 inches in diameter
morning glory,16,flowers are typically found in fields or gardens
morning glory,16,"flowers are typically found in open, sunny areas"
morning glory,16,flowers are usually white or blue
morning glory,16,flowers are usually white or pink
morning glory,16,flowers grow on a vine
morning glory,16,found all over the world
morning glory,16,found in fields and gardens
morning glory,16,found in many parts of the country
morning glory,16,"found in many parts of the world, including the united states"
morning glory,16,found in shades of blue and purple
morning glory,16,found throughout the world
morning glory,16,four petals
morning glory,16,fruit contains seeds
morning glory,16,funnel-shaped petal
morning glory,16,fused together at the base
morning glory,16,gets its name from its habit of blooming in the morning and then closing up in the afternoon
morning glory,16,gets its name from its habit of closing up at night and opening again in the morning
morning glory,16,given as a gift to express these sentiments
morning glory,16,given as a gift to loved ones
morning glory,16,gorgeous blue color
morning glory,16,gorgeous color
morning glory,16,grow to be over 10 feet tall
morning glory,16,grow up to 10 feet in length
morning glory,16,grow up to 30 feet in length
morning glory,16,grow up to 30 feet long
morning glory,16,grown all over the world
morning glory,16,grown as ornamental plants
morning glory,16,"grows in warm, sunny areas"
morning glory,16,grows on a vine
morning glory,16,hardy plant
morning glory,16,"have a delicate, sweet fragrance"
morning glory,16,"have a delicate, sweet scent"
morning glory,16,"have a light, sweet fragrance"
morning glory,16,"have a soft, velvety texture"
morning glory,16,have a yellow center
morning glory,16,heart-shaped
morning glory,16,hence its name
morning glory,16,hence their name
morning glory,16,hopeful and inspiring color
morning glory,16,includes many other flowers such as
morning glory,16,includes many other species of flowering plants
morning glory,16,introduced to europe in the 16th century
morning glory,16,introduced to other parts of the
morning glory,16,invasive in some areas
morning glory,16,invasive species in many parts of the world
morning glory,16,known as bindweed or wild potato vine
morning glory,16,"known as the ""bindweed"" due to its tendency to spread rapidly"
morning glory,16,"known as the ""flower of death"" because it is poisonous"
morning glory,16,known for its rapid growth and short life span
morning glory,16,known for its sweet fragrance
morning glory,16,known to be invasive in some areas
morning glory,16,large and full
morning glory,16,large center
morning glory,16,large leaves that wrap around the stem
morning glory,16,"large, circular bloom"
morning glory,16,"large, green leaves"
morning glory,16,"large, oval-shaped leaves"
morning glory,16,"large, showy bloom that opens in the morning and closes in the evening"
morning glory,16,"large, showy, and trumpet-shaped"
morning glory,16,"large, trumpet-shaped bloom"
morning glory,16,"leaves are alternate, simple, and entire"
morning glory,16,leaves are heart-shaped
morning glory,16,leaves are large and heart-shaped
morning glory,16,leaves of the flower vine are large and heart-shaped
morning glory,16,light and airy quality
morning glory,16,light blue color
morning glory,16,long stem
morning glory,16,long stem and large petals
morning glory,16,long stem that winds its way around other plants
morning glory,16,long stem with a bulbous base
morning glory,16,"long stem with large, green leaves"
morning glory,16,"long stem with large, heart-shaped leaves"
morning glory,16,"long stem with large, leaves that are often variegated"
morning glory,16,long stem with leaves that wrap around it
morning glory,16,"long, slender stem"
morning glory,16,"long, slender stem with large leaves that wrap around the stem"
morning glory,16,"long, slender stem with large, green leaves"
morning glory,16,"long, spiraling tube"
morning glory,16,"long, thin stem with large leaves"
morning glory,16,loved by many
morning glory,16,member of the convolvulaceae family
morning glory,16,"most common colors are white, pink, blue, and purple"
morning glory,16,most noticeable in the morning
morning glory,16,must-have for any gardener
morning glory,16,named for its habit of blooming in the morning and then closing up in the afternoon
morning glory,16,named for its habit of opening in the morning and closing in the afternoon
morning glory,16,native of china
morning glory,16,native plant to many countries
morning glory,16,native to asia
morning glory,16,native to asia and north america
morning glory,16,native to china and japan
morning glory,16,native to mexico
morning glory,16,native to mexico and central america
morning glory,16,native to mexico and parts of south america
morning glory,16,native to mexico and the southeastern united states
morning glory,16,native to mexico and the southwestern united states
morning glory,16,native to north america
morning glory,16,native to the americas
morning glory,16,native to the tropical regions of the americas
morning glory,16,native to tropical and subtropical regions
morning glory,16,"native to tropical and subtropical regions of asia, africa, and the americas"
morning glory,16,native to tropical and subtropical regions of the americas
morning glory,16,native to tropical and subtropical regions of the world
morning glory,16,navy blue
morning glory,16,nice blue color
morning glory,16,now found in many parts of the world
morning glory,16,official flower of the state of oklahoma
morning glory,16,often compared to the smell of honeysuckle
morning glory,16,often compared to the smell of vanilla
morning glory,16,often found in gardens
morning glory,16,often found in gardens and parks
morning glory,16,often grown in gardens
morning glory,16,often intertwined with other plants or vines
morning glory,16,often seen in japanese gardens
morning glory,16,often used as an ornamental plant
morning glory,16,one of the most beautiful and unique colors
morning glory,16,one of the most beautiful flowers
morning glory,16,only bloom for one season
morning glory,16,only last for a few hours
morning glory,16,only last for one day
morning glory,16,only last one day
morning glory,16,open in the morning and close in the afternoon
morning glory,16,open in the morning and close in the evening
morning glory,16,"opens in the morning and closes at night, hence its name"
morning glory,16,opens in the morning and closes in the evening
morning glory,16,opens up in the morning and closes in the evening
morning glory,16,pattern of numbers in which each number is the sum of the previous two numbers
morning glory,16,pattern of spirals
morning glory,16,perfect addition to any garden
morning glory,16,perfect for adding a touch of elegance to any garden
morning glory,16,petals are arranged in a spiral pattern
morning glory,16,petals are long and thin
morning glory,16,petals are often striped or have a spiral pattern
morning glory,16,petals are thin and pointy
morning glory,16,petals are usually thin and delicate
morning glory,16,"petals are usually white or blue, with a purple or pink center"
morning glory,16,petals are usually white or pale pink in color
morning glory,16,petals are very thin
morning glory,16,point at the top
morning glory,16,pointy
morning glory,16,poisonous if ingested in large quantities
morning glory,16,poisonous substance
morning glory,16,poisonous to humans and animals if ingested
morning glory,16,poisonous to humans and animals if ingested in large quantities
morning glory,16,pollinated by bees
morning glory,16,pollinated by bees and other insects
morning glory,16,"pollinated by bees, hummingbirds, and butterflies"
morning glory,16,"pollinated by bees, which collect nectar from the center of the flower"
morning glory,16,popular among gardeners
morning glory,16,popular choice for bouquets and floral arrangements
morning glory,16,popular choice for bouquets and other floral arrangements
morning glory,16,popular choice for gardens and bouquets
morning glory,16,popular choice for gardens and bouquets due to its beauty and fragrant scent
morning glory,16,popular choice for gardens and bouquets due to its lovely blooms
morning glory,16,popular choice for gardens and landscaping
morning glory,16,popular garden plant
morning glory,16,popular garden plant in many parts of the world
morning glory,16,popular in gardens
morning glory,16,popular ornamental plant
morning glory,16,pretty blue color
morning glory,16,produce hundreds of flowers over the course of a
morning glory,16,"produces long, thin stems that are covered in small,"
morning glory,16,purple and red
morning glory,16,quickly became a popular garden plant
morning glory,16,quickly cover a fence or trellis
morning glory,16,range from white to purple
morning glory,16,reach up to 10 feet in length
morning glory,16,really stands out in a garden
morning glory,16,referred to the common color of the flowers
morning glory,16,refreshing and rejuvenating color
morning glory,16,relatively easy to care for
morning glory,16,reminder that each day is a gift
morning glory,16,reminder that we are all connected
morning glory,16,representative flower is said to represent the fleeting nature of life
morning glory,16,royal blue
morning glory,16,scientific name for the flower flower
morning glory,16,scientific name for the flower is ipomoea purpurea
morning glory,16,seeds of the flower are poisonous
morning glory,16,seeds of the flower plant are poisonous
morning glory,16,seeds of the flower plant are toxic
morning glory,16,seen as a symbol of hope
morning glory,16,shaped like a trumpet
morning glory,16,sharp point
morning glory,16,sky blue
morning glory,16,slight purple tint
morning glory,16,small bulb at the base
morning glory,16,"small, green leaves"
morning glory,16,"small, round capsule containing numerous seeds"
morning glory,16,"small, round fruits"
morning glory,16,"small, yellow spots on the petals"
morning glory,16,smell of vanilla
morning glory,16,soft and delicate
morning glory,16,soft and gentle appearance
morning glory,16,soft and have a velvety texture
morning glory,16,sometimes considered a weed
morning glory,16,spirals are arranged in a fibonacci sequence
morning glory,16,spread quickly
morning glory,16,stem is green or reddish in color
morning glory,16,stems can grow up to 10 feet long
morning glory,16,stomach upset if ingested in large quantities
morning glory,16,strong stem
morning glory,16,stunning and gorgeous color
morning glory,16,surrounded by smaller petals
morning glory,16,sweet fragrance
morning glory,16,sweet potatoes
morning glory,16,"sweet, pleasant fragrance"
morning glory,16,"sweet, pleasant smell"
morning glory,16,symbol of affection and eternal love
morning glory,16,symbol of affection and love
morning glory,16,symbol of affection in many cultures
morning glory,16,symbol of death in some cultures
morning glory,16,symbol of good luck in china
morning glory,16,symbol of hope and beauty
morning glory,16,symbol of love
morning glory,16,symbol of love and affection
morning glory,16,symbol of love and affection in many cultures
morning glory,16,symbol of resurrection
morning glory,16,symbolizes rebirth and new beginnings
morning glory,16,symbols of affection and mortality
morning glory,16,the center is typically a deep yellow or orange color
morning glory,16,they curve inward to form a funnel shape
morning glory,16,thin and papery
morning glory,16,thin and pointy
morning glory,16,tolerate a range of growing conditions
morning glory,16,tolerate a wide range of climates
morning glory,16,true blue beauty
morning glory,16,trumpet-shaped blooming pattern
morning glory,16,"twining, climbing habit"
morning glory,16,typically only lasts one day
morning glory,16,typically only lives for one season
morning glory,16,used as a natural dye
morning glory,16,used as decoration in gardens and homes
morning glory,16,used in bouquets and arrangements
morning glory,16,used in bouquets and arrangements due to their striking appearance
morning glory,16,used in bouquets and floral arrangements
morning glory,16,used in perfumes
morning glory,16,used in religious ceremonies
morning glory,16,used in traditional chinese medicine
morning glory,16,used in traditional medicine
morning glory,16,used in traditional medicine for centuries to treat a variety of ailments
morning glory,16,used in traditional medicines
morning glory,16,used in traditional medicines for centuries
morning glory,16,very beautiful
morning glory,16,very beautiful and majestic color
morning glory,16,very beautiful and mesmerizing color
morning glory,16,very breathtaking
morning glory,16,very calming and relaxing flower
morning glory,16,very calming and serene color
morning glory,16,very captivating and alluring color
morning glory,16,very dark color
morning glory,16,"very dark, beautiful color"
morning glory,16,very delicate and beautiful flower
morning glory,16,very distinct pattern
morning glory,16,very easy to care for
morning glory,16,very easy to grow
morning glory,16,very easy to identify
morning glory,16,very fragrant
morning glory,16,very gentle and soothing color
morning glory,16,very lovely and delicate color
morning glory,16,very majestic and regal color
morning glory,16,very optimistic and positive color
morning glory,16,very peaceful and calming color
morning glory,16,very peaceful and calming flower
morning glory,16,very popular flower in bouquets and gardens
morning glory,16,very pretty
morning glory,16,very refreshing and cleansing color
morning glory,16,very refreshing and invigorating color
morning glory,16,very resistant to pests and diseases
morning glory,16,very stunning
morning glory,16,very sweet smell
morning glory,16,very unique color
morning glory,16,very versatile
morning glory,16,vine that can grow up to 10 feet in length
morning glory,16,vines can reach up to 10 feet in length
morning glory,16,weed in some parts of the world
morning glory,16,white or pink
morning glory,16,white or purple
morning glory,16,white or yellow throat
morning glory,16,white with purple streaks
morning glory,16,"white, blue, and pink"
morning glory,16,"white, pink, or purple"
morning glory,16,"white, pink, purple, blue, and red"
morning glory,16,"wide range of colors, from white to pink to purple"
morning glory,16,widely cultivated
morning glory,16,will often twine around other plants or structures
columbine,17,2-3 cm in diameter
columbine,17,a favorite of many gardeners
columbine,17,a lot of petals
columbine,17,a reminder of the beauty of nature
columbine,17,about 2-3 inches in diameter
columbine,17,add a touch of elegance to any garden
columbine,17,add a touch of elegance to any setting
columbine,17,"after the flower blooms, it produces small, round fruits"
columbine,17,all the same size
columbine,17,also found in north america
columbine,17,"also sometimes called ""granny's bonnets"" because of their old-fashioned"
columbine,17,arranged in a basal rosette
columbine,17,arranged in a certain way
columbine,17,arranged in a circular pattern
columbine,17,arranged in a circular shape
columbine,17,arranged in a particular way
columbine,17,arranged in a radial pattern
columbine,17,arranged in a spiral pattern
columbine,17,arranged in a spiral shape
columbine,17,arranged in a star shape
columbine,17,associated with many different meanings
columbine,17,associated with the month of april
columbine,17,attract a variety of pollinators
columbine,17,attracts bees and other pollinators
columbine,17,"available in many different colors, including red, blue, purple, and white"
columbine,17,baby blue color
columbine,17,base is narrow
columbine,17,beautiful addition to any garden
columbine,17,beautiful and delicate flower
columbine,17,beautiful and delicate plant
columbine,17,beautiful and popular choice for many different occasions
columbine,17,beautiful and unique flower
columbine,17,beautiful and versatile flower
columbine,17,beautiful and vibrant variety
columbine,17,beautiful blue color
columbine,17,beautiful color that can be found in nature
columbine,17,beautiful flower
columbine,17,beautiful flower that blooms in the spring
columbine,17,beautiful shade of blue
columbine,17,beautiful shades of blue and purple
columbine,17,"beautiful, blue color"
columbine,17,"beautiful, delicate flower"
columbine,17,"beautiful, delicate flower with long, thin petals"
columbine,17,believed to have healing properties
columbine,17,birth flower for the month of april
columbine,17,bloom in the spring and summer months
columbine,17,bloom year after year
columbine,17,blooms in the spring
columbine,17,blooms in the spring and early summer
columbine,17,blooms in the spring and summer
columbine,17,blooms in the spring and summer months
columbine,17,blooms in the springtime
columbine,17,blooms last for several weeks
columbine,17,blooms of the flower flower are often brightly colored and very pretty
columbine,17,blue
columbine,17,blue and white
columbine,17,blue color
columbine,17,blue color with a purple hue
columbine,17,blue hue to it
columbine,17,blue or purple
columbine,17,blue or purple color
columbine,17,blue or purple in color
columbine,17,blue or violet in color
columbine,17,blue petals are often a lighter blue color
columbine,17,blue violet color
columbine,17,"blue, purple, and white"
columbine,17,borne on a stalk that is typically 20-30 cm tall
columbine,17,both eye-catching and beautiful
columbine,17,brightly colored
columbine,17,bring a smile to your face
columbine,17,can also be purple or bronze
columbine,17,can also be white or pink
columbine,17,can now be found in north america as well
columbine,17,can often be found in gardens
columbine,17,center is a light blue color
columbine,17,center is a light purple color
columbine,17,center is a lighter color
columbine,17,center is often a deeper blue color
columbine,17,center is often a different color than the petals and is usually yellow or green
columbine,17,center is typically a deep blue color
columbine,17,center is typically a deeper hue
columbine,17,center is yellow
columbine,17,center is yellow or green
columbine,17,"center of flower is deep, rich color"
columbine,17,cheerful and sunny variety
columbine,17,classic choice for gardeners
columbine,17,color fills us with happiness and joy
columbine,17,color is very beautiful and calming
columbine,17,color is very intense and vibrant
columbine,17,color is very similar to that of a blueberry
columbine,17,color represents sky
columbine,17,color that makes us think of springtime and renewal
columbine,17,color that reminds us of the sky and the ocean
columbine,17,color that symbolizes hope and new beginnings
columbine,17,color that we will always treasure and remember
columbine,17,colors are very bright
columbine,17,"comes from the latin word for ""dove"""
columbine,17,considered safe to touch
columbine,17,contains pistil and stamen
columbine,17,"cool, moist conditions"
columbine,17,deep blue color
columbine,17,deep blue color with a white center
columbine,17,deep blue or purple color
columbine,17,deep green in color
columbine,17,deep purple in color
columbine,17,delicate and dainty flower
columbine,17,delicate and elegant appearance
columbine,17,delicate and lovely color
columbine,17,delicate petals
columbine,17,dispersed by the wind
columbine,17,"distinctive, two-lobed petal shape"
columbine,17,does not require much care
columbine,17,"dry, seed-like fruits"
columbine,17,each individual flower is about 1-2 inches wide
columbine,17,each petal being the same size and shape
columbine,17,each with a small notch at the tip
columbine,17,easily recognizable
columbine,17,easy to find
columbine,17,easy to grow and care for
columbine,17,enjoyed by many people
columbine,17,equal in size and shape
columbine,17,eye-catching blue color
columbine,17,favorite of bees and other pollinators
columbine,17,favorite of hummingbirds
columbine,17,five petals
columbine,17,five petals that are fused together at the base
columbine,17,flower flower is also known as the aquilegia flower
columbine,17,flowers are about 1-2 inches in diameter
columbine,17,flowers are also known to attract bees and other pollinators
columbine,17,flowers are arranged in a cluster at the end of the stem
columbine,17,flowers are borne on stems that are usually erect
columbine,17,flowers are hermaphrodites
columbine,17,flowers are often found in wooded areas
columbine,17,flowers typically bloom in the spring
columbine,17,flowers typically bloom in the springtime
columbine,17,found in a variety of colors
columbine,17,found in a variety of habitats
columbine,17,found in many different areas of the united states
columbine,17,found in many different habitats
columbine,17,found in many different states
columbine,17,found in meadows and woods
columbine,17,found in wooded areas
columbine,17,fruit is an achene
columbine,17,fused together at the base
columbine,17,gentle curve
columbine,17,"gets its name from the latin word for ""dove,"" which is columba"
columbine,17,given as a gift
