class,label,concept
automobile,1,powered by an engine
automobile,1,powered by an internal combustion engine
automobile,1,powered by gasoline or diesel
automobile,1,powerful engine
automobile,1,premium sound system
automobile,1,reach high speeds
automobile,1,real head-turner
automobile,1,rear of the car is rounded
automobile,1,rear of the car is tapered and has a spoiler
automobile,1,"reliable and well-made, providing a smooth ride"
automobile,1,rich and luxurious
automobile,1,roof is flat
automobile,1,roof is sloped
automobile,1,"roof may be made of metal, cloth, or glass"
automobile,1,roof slopes gently down towards the back
automobile,1,room for passengers in the back
automobile,1,round
automobile,1,run on gasoline or diesel fuel
automobile,1,runs on gasoline
automobile,1,runs on gasoline or diesel fuel
automobile,1,"safe, with a strong frame and airbags"
automobile,1,same color as a blue crayon
automobile,1,seat
automobile,1,series of metal beams that run from the front to the back of the car
automobile,1,set of pedals
automobile,1,shade of blue is very light
automobile,1,short front end
automobile,1,short hood
automobile,1,short rear
automobile,1,short trunk
automobile,1,"short, round trunk"
automobile,1,"short, stubby trunk"
automobile,1,showstopper
automobile,1,side mirrors are large and oval-shaped
automobile,1,sides are curved and taper inwards towards the front and back
automobile,1,sides are straight
automobile,1,silver color is very elegant and stylish
automobile,1,silver color is very sleek and stylish
automobile,1,simple controls
automobile,1,sit on either side of the bumper
automobile,1,sit on either side of the grille
automobile,1,sits low to the ground
automobile,1,sleek and aerodynamic
automobile,1,sleek and modern
automobile,1,sleek and shiny black
automobile,1,sleek and stylish car
automobile,1,sleek and stylish mode of transportation
automobile,1,sleek black color
automobile,1,sleek design
automobile,1,"sleek, aerodynamic design"
automobile,1,"sleek, black car"
automobile,1,"sleek, elegant color"
automobile,1,"sleek, modern car with a sleek design"
automobile,1,"sleek, modern looking car"
automobile,1,"sleek, modern looking front grille"
automobile,1,"sleek, silver car"
automobile,1,"sleek, silver color"
automobile,1,slightly longer than the rear end
automobile,1,slim and led
automobile,1,sloped
automobile,1,slopes down to a point
automobile,1,small windows near the front and back
automobile,1,smooth
automobile,1,smooth and curved
automobile,1,smooth and uninterrupted
automobile,1,smooth ride
automobile,1,"smooth, shiny coating"
automobile,1,"some common features include air conditioning, power windows, and a stereo system"
automobile,1,"some common features of object include headlights, taillights, and side mirrors"
automobile,1,some may have two or even three
automobile,1,some models may have two doors
automobile,1,sophisticated and stylish
automobile,1,sophisticated color that shows off the car's style
automobile,1,sound system
automobile,1,spacious and comfortable
automobile,1,spacious seats
automobile,1,"special features such as air conditioning, gps, or a sunroof"
automobile,1,spoiler
automobile,1,spoiler on the back
automobile,1,sporty look
automobile,1,"sporty, aggressive look"
automobile,1,spotless
automobile,1,steering wheel
automobile,1,steering wheel in the front
automobile,1,stereo system
automobile,1,still manageable for everyday driving
automobile,1,sunroof
automobile,1,suspension system
automobile,1,system of gears and levers inside
automobile,1,system that allows driver to control the speed and direction of the vehicle
automobile,1,taillight on the back
automobile,1,taillights are also long and thin
automobile,1,taillights are similarly designed
automobile,1,taillights are typically thin and horizontal
automobile,1,taillights at the back
automobile,1,tapered look
automobile,1,there are also windows on the sides and back of the car
automobile,1,there are often doors that open and close so people can get
automobile,1,thick and black
automobile,1,"thin, slanted headlights"
automobile,1,tinted
automobile,1,tinted a dark shade
automobile,1,tinted windows
automobile,1,tinted windows and a sunroof
automobile,1,top is slightly rounded
automobile,1,transmission and a gearbox
automobile,1,trunk in the back
automobile,1,trunk is located at the rear of the object
automobile,1,turn heads
automobile,1,turn heads with this color
automobile,1,turn some heads when driving down the street
automobile,1,turns heads when driving
automobile,1,two doors on each side
automobile,1,two headlight in the front
automobile,1,two headlightbulbs on the front
automobile,1,two headlights and a grill on the front of the object
automobile,1,two headlights on the front
automobile,1,two metal objects on the front and two on the back
automobile,1,two pedals in the middle
automobile,1,two taillights in the back
automobile,1,typically has four wheels
automobile,1,typically has four wheels and an internal combustion engine
automobile,1,typically has four wheels and four doors
automobile,1,typically two other seats in the object for passengers
automobile,1,typicallysuspended on springs
automobile,1,unique and different
automobile,1,upholstered with cloth or leather
automobile,1,use shock absorbers to smooth the ride
automobile,1,used by millions of people every day
automobile,1,used for storage
automobile,1,used for transportation
automobile,1,used for transportation on roads and highways
automobile,1,used to illuminate the road ahead
automobile,1,used to signal to other drivers when the car is stopping
automobile,1,used to slow down or stop the vehicle
automobile,1,user-friendly interface
automobile,1,uses a transmission to move power from the engine to the
automobile,1,uses gasoline or diesel fuel
automobile,1,uses gasoline or diesel to power the vehicle
automobile,1,uses gasoline to run
automobile,1,usually designed to seat four or more people
automobile,1,usually located on either side of the grille
automobile,1,usually painted a certain color
automobile,1,usually powered by gasoline or diesel
automobile,1,very aerodynamic looking
automobile,1,very classy and sophisticated
automobile,1,very elegant color
automobile,1,very fast
automobile,1,very simple shape
automobile,1,very stylish and sophisticated color
automobile,1,very stylish car
automobile,1,very well designed
automobile,1,wheels are
automobile,1,wheels are often close to the body of the car
automobile,1,wheels are usually coated with rubber or plastic
automobile,1,wheels designed to provide traction
automobile,1,where people can put their belongings
automobile,1,white or silver
automobile,1,wide stance
automobile,1,"wide, stance"
automobile,1,windows are all smooth and round
automobile,1,windows are clear
automobile,1,windows are clear and round
automobile,1,windows are large and tinted
automobile,1,windows are made of glass
automobile,1,windows are often made of glass
automobile,1,windows are round
automobile,1,windows are small
automobile,1,windows are tinted
automobile,1,windows are usually made of glass
automobile,1,windows of the object are typically made of glass
automobile,1,windshield and a pair of headlights
automobile,1,windshield in the front
automobile,1,with a few accents near the wheels or headlights
automobile,1,with a pointed nose
bird,2,a darker blue on its back
bird,2,"a reminder that even in the darkest of times, there is always light at the end"
bird,2,able to change direction in an instant
bird,2,able to fly quickly and land softly
bird,2,about 12 inches long
bird,2,about 5 inches long
bird,2,about the size of a crow
bird,2,about the size of a robin
bird,2,about the size of a sparrow
bird,2,active during the day and sleeps at night
bird,2,admired by many
bird,2,agile and can fly quickly
bird,2,agile and graceful
bird,2,always exploring
bird,2,always happy to meet new people
bird,2,always on the move
bird,2,always seeming to be on the lookout for
bird,2,"at night, the object roosts in trees or on power lines, where it"
bird,2,beak is a dark blue
bird,2,beak is a deep blue color
bird,2,beak is brown
bird,2,beak is long and thin
bird,2,beak is short and curved
bird,2,beak is small and curved
bird,2,beautiful and fascinating creature
bird,2,beautiful blue color
bird,2,"beautiful blue, with a hint of purple"
bird,2,beautiful creature
bird,2,beautiful object
bird,2,"beautiful, brightly colored plumage that is mostly green and yellow"
bird,2,belly is white
bird,2,"belly, throat and face are white"
bird,2,bill is thin and curved
bird,2,black
bird,2,black and white striped tail
bird,2,black beak
bird,2,black beak and black eyes
bird,2,black bill and black legs
bird,2,black body with a white chest
bird,2,black body with a white chest and belly
bird,2,black body with white spots
bird,2,black body with white stripes running down its wings
bird,2,black body with white wings
bird,2,black eyes
bird,2,black feathers on its back
bird,2,black head with a white face
bird,2,black legs
bird,2,black legs with white feet
bird,2,black stripe running down its back
bird,2,black stripe through its eye
bird,2,black tail
bird,2,black tail with a white tip
bird,2,black wings
bird,2,black wings with white spots
bird,2,black wings with white tips
bird,2,blue
bird,2,blue color
bird,2,blue color is gorgeous
bird,2,blue color is mesmerizing
bird,2,blue color is said to be very peaceful and calming
bird,2,blue color is simply stunning
bird,2,blue color is stunning
bird,2,blue color is very striking
bird,2,blue color of the object is often said to be very beautiful and serene
bird,2,blue color so dark it was almost black
bird,2,blue color so light it was almost white
bird,2,blue color was amazing
bird,2,blue color was captivating
bird,2,blue color was incredible
bird,2,blue color was mesmerizing
bird,2,blue color was stunning
bird,2,blue color was unbelievable
bird,2,blur of black and white
bird,2,body is a light blue
bird,2,body is covered in black feathers
bird,2,body is covered in brown feathers
bird,2,body is covered in feathers that are brown and white in color
bird,2,body is covered in them
bird,2,body is plump
bird,2,body is round and small
bird,2,body is warm
bird,2,"bright, shining yellow"
bird,2,brings joy to our lives
bird,2,brown back and wings
bird,2,brown back with white spots
bird,2,"brown back, wings and tail"
bird,2,brown body and a white belly
bird,2,brown head with a white stripe above its eyes
bird,2,brown in color
bird,2,brown with white spots
bird,2,can also climb
bird,2,can often be heard singing
bird,2,captivating blue color
bird,2,catches in mid-air
bird,2,change direction quickly
bird,2,change direction quickly in the air
bird,2,chasing insects in the air
bird,2,chasing other object or playing with sticks
bird,2,cherished by many
bird,2,claws are a deep blue color
bird,2,color is a bright blue
bird,2,color is a cerulean blue
bird,2,color is a deep blue
bird,2,color is a deep blue color
bird,2,"color is a deep, rich blue"
bird,2,color is often associated with royalty
bird,2,color is often compared to the color of the sky
bird,2,color is said to be very calming
bird,2,color is said to be very calming and relaxing
bird,2,color is said to be very lucky
bird,2,color is said to represent peace and serenity
bird,2,color is so unique it is hard to describe
bird,2,color is very beautiful and calming
bird,2,color is very rich and vibrant
bird,2,color is very unique and eye catching
bird,2,common backyard object
bird,2,common object found in many parts of the world
bird,2,common pet
bird,2,common sight in parks and gardens
bird,2,covered in brown feathers
bird,2,crest of feathers on its head
bird,2,crest on its head
bird,2,curious object
bird,2,curves downwards
bird,2,dark blue color
bird,2,dark brown eyes
bird,2,dark brown wings
bird,2,deep blue
bird,2,deep blue color
bird,2,ears are long and thin
bird,2,easily scared by loud noises or sudden movements
bird,2,eating a worm
bird,2,eats insects and berries
bird,2,eats insects and small fruits
bird,2,enjoys flying in open spaces
bird,2,"evenly balanced, with its wings and tail symmetrical"
bird,2,excellent hunter
bird,2,eyes are black
bird,2,eyes are large and black
bird,2,eyes are large and dark
bird,2,eyes are small
bird,2,eyes are small and round
bird,2,eyes are yellow
bird,2,fast and agile
bird,2,fast flier
bird,2,favorite color of object
bird,2,"feathers are a beautiful blue, with a hint of purple"
bird,2,feathers are a deep blue color
bird,2,"feathers are a deep, glossy black"
bird,2,feathers are black and white
bird,2,feathers are long and thin
bird,2,feathers are small and round
bird,2,feathers are soft
bird,2,feathers are soft and brown
bird,2,feathers are soft and round
bird,2,feathers are soft and silky
bird,2,feeds on insects and small mammals
bird,2,feet are a dark blue
bird,2,feet are a deep blue color
bird,2,feet are a light pink
bird,2,feet are small and round
bird,2,fly and it can also swim
bird,2,fly long distances
bird,2,fly very fast
bird,2,fly very high
bird,2,flying away
bird,2,flying in circles
bird,2,"found in a variety of colors, including green, blue, and brown"
bird,2,found in forests and woods
bird,2,found in large flocks
bird,2,found in many parts of the world
bird,2,"found in wooded areas, often near streams or ponds"
bird,2,found in woods and forests
bird,2,friendly object
bird,2,gentle and graceful appearance
bird,2,gentle object
bird,2,good climber
bird,2,good eyesight that it uses to find its food
bird,2,good flier
bird,2,good hunter
bird,2,good jumper
bird,2,good runner
bird,2,good swimmer
bird,2,great pet and it will make a great companion
bird,2,hard to find in the wild
bird,2,hard to get close to it
bird,2,hard to spot in the wild
bird,2,helps to control the populations of insects and small mammals
bird,2,important part of the ecosystem
bird,2,incredibly agile
bird,2,"incredibly light, weighing only a few ounces"
bird,2,kept in cages
bird,2,known for its distinctive call
bird,2,known for its playful and cheerful personality
bird,2,"known to eat insects, seeds, and berries"
bird,2,learn tricks very easily
bird,2,legs and feet are also black
bird,2,legs are a deep blue color
bird,2,legs are a pale blue
bird,2,legs are black
bird,2,legs are long and thin
bird,2,legs are short and thin
bird,2,legs are slender and delicate
bird,2,legs are slim and weak
bird,2,legs are thin and brown
bird,2,legs are thin and delicate
bird,2,light and agile
bird,2,light blue color
bird,2,light brown body
bird,2,light brown body with a dark brown head
bird,2,light brown body with dark brown wings
bird,2,light brown breast and a dark brown back
bird,2,long beak
bird,2,long legs
bird,2,long neck
bird,2,long tail
bird,2,long tail that is brown and white
bird,2,long tail that is brown with a white tip
bird,2,long tail that is covered in brown feathers
bird,2,long tail that is curved at the end
bird,2,"long, black tail"
bird,2,"long, curved beak"
bird,2,"long, curved neck"
bird,2,"long, narrow wings"
bird,2,"long, pointed beak"
bird,2,"long, slender body"
bird,2,"long, thin beak"
bird,2,"long, thin body"
bird,2,"long, thin legs"
bird,2,"long, thin neck"
bird,2,"long, thin tail"
bird,2,loved by many
bird,2,lovely blue color
bird,2,loves to be around people
bird,2,loves to explore
bird,2,loves to interact with humans
bird,2,loves to perch in high places
bird,2,loves to play
bird,2,loves to play with toys
bird,2,master of camouflage
bird,2,most active during the day
bird,2,most active in the morning and evening
bird,2,mostly a deep blue color
bird,2,mostly brown
bird,2,mostly brown with some white on its belly
bird,2,mostly gray
bird,2,"moves with quick, jerky movements"
bird,2,must eat frequently to maintain its energy levels
bird,2,nests in trees
bird,2,nests in trees and sometimes in bushes
bird,2,not easily seen
bird,2,object can make sharp turns
bird,2,object has a black beak and black legs
bird,2,object has a black beak with a white tip
bird,2,object has a deep blue body
bird,2,object has a light brown body with a white underside
bird,2,object has a tail
bird,2,object has black legs
bird,2,object has two legs
bird,2,object has two wings
bird,2,object has two wings and two legs
bird,2,object is a protected species in many countries
bird,2,"object is a small, brown and white sparrow"
bird,2,"object is a small, brown sparrow"
bird,2,object is chirping
bird,2,object is found in africa and parts of asia
bird,2,object is small
bird,2,object is very gentle
bird,2,object is very timid
bird,2,often blending in with its surroundings
bird,2,often dives underwater to catch fish
bird,2,often heard in the early morning hours
bird,2,often makes its nest in a hollowed-out tree trunk
bird,2,often seen exploring its surroundings
bird,2,often seen flying or hopping around
bird,2,often seen in artworks
bird,2,often seen in flocks
bird,2,often seen with a beak full of insects
bird,2,often sounds like a song
bird,2,often spotted running and jumping
bird,2,one of the most beautiful and intriguing colors i have ever seen
bird,2,one of the most popular colors in the world
bird,2,pale yellow belly
bird,2,perched on a branch
bird,2,perched on tree branches or power lines
bird,2,perfect for picking insects out of the air
bird,2,playful object
bird,2,popular object because of its stunning color
bird,2,popular pet
bird,2,popular pet object
bird,2,preens its feathers regularly
bird,2,protected by law
bird,2,quickly change directions in mid-air
bird,2,quite fast and agile in the air
bird,2,raptor
bird,2,rare
bird,2,reach speeds of up to 60 miles per hour
bird,2,reminds us that there is always something to look forward to
bird,2,reminds us to never give up on our dreams
bird,2,royal blue color
bird,2,scavenger and will eat almost anything
bird,2,seen alone or in pairs
bird,2,seen feeding on insects or berries
bird,2,seen flying in the sky
bird,2,seen in flocks
bird,2,seen in gardens and parks
bird,2,seen in pairs or flocks
bird,2,"series of high, thin notes"
bird,2,sharp claws that it uses to catch its prey
bird,2,short beak
bird,2,short neck
bird,2,short tail
bird,2,short tail and small feet
bird,2,shy object
bird,2,sign of new beginnings
bird,2,skilled flier
bird,2,skilled flyer
bird,2,skilled hunter
bird,2,sky blue color
bird,2,small
bird,2,small and black
bird,2,small and brown
bird,2,small and delicate
bird,2,small and round
bird,2,small and sleek
bird,2,small beak
bird,2,small beak that is black in color
bird,2,small body
bird,2,small eyes
bird,2,small eyes are a deep amber color
bird,2,small feet
bird,2,small feet with long claws
bird,2,small head
bird,2,small head and a long neck
bird,2,small head with a sharp beak
bird,2,small in size
bird,2,small object
bird,2,small patches of yellow near its eyes
bird,2,"small, black eyes"
bird,2,"small, black feet"
bird,2,"small, brown eyes"
bird,2,"small, round body"
bird,2,"small, round eyes"
bird,2,"small, round feet"
bird,2,"small, round head"
bird,2,"small, sharp claws"
bird,2,so dark it's almost black
bird,2,soaring high in the sky
bird,2,social and it loves to be around people
bird,2,social creature
bird,2,social object
bird,2,sound like a 'chirp'
bird,2,spot its prey
bird,2,strong and powerful wingspan
bird,2,stunning color among all the object
bird,2,sweet voice
bird,2,swim
bird,2,swooping and diving in the air
bird,2,symbol of freedom
bird,2,symbol of freedom and hope
bird,2,symbol of happiness
bird,2,symbol of hope
bird,2,symbol of joy
bird,2,symbol of love
bird,2,symbol of peace
bird,2,tail is a deep blue color
bird,2,"tail is a deep blue, with a white tip"
bird,2,tail is brown with a white tip
bird,2,tail is long and brown with a white tip
bird,2,tail is long and brown with white stripes
bird,2,tail is long and pointed
bird,2,tail is long and tapered
bird,2,tail is long and thin
bird,2,tail is short and brown
bird,2,tail is short and round
bird,2,tail is short and square
bird,2,tail that it uses to balance itself
bird,2,timid object
bird,2,tips of the object wings are black
bird,2,trained to do tricks
bird,2,two claws on each of its legs
bird,2,two eyes that are black in color
bird,2,two legs that are covered in brown feathers
bird,2,two legs that it uses to walk
bird,2,two long wings
bird,2,"two long, thin legs"
bird,2,two short wings
bird,2,two small feet
bird,2,two small legs
bird,2,two small legs and two small feet
bird,2,two small wings
bird,2,two small wings that it uses to fly
bird,2,"two small, round wings"
bird,2,two thin black stripes on its wings
bird,2,two white stripes on its cheeks
bird,2,two wings that it uses to fly
bird,2,uses a good sense of hearing to listen for predators
bird,2,very active
bird,2,very active during the day
bird,2,very active object
bird,2,very agile
bird,2,very agile and can fly quickly
bird,2,very beautiful object
bird,2,very beautiful to look at
bird,2,very calm at night
bird,2,very clean
bird,2,very curious
bird,2,very curious object
bird,2,very dangerous
bird,2,very efficient hunter
bird,2,very fast
bird,2,very friendly
bird,2,very friendly object
bird,2,very good flier
bird,2,very good flyer
bird,2,very good jumper
bird,2,very good swimmer
bird,2,very graceful
bird,2,very graceful flier
bird,2,very graceful in the air
bird,2,very graceful object
bird,2,very hard to spot
bird,2,very high metabolism
bird,2,very important to the ecosystem
bird,2,very intelligent
bird,2,very playful
bird,2,very playful creature
bird,2,very pleasant song
bird,2,very popular in zoos
bird,2,very popular pet
bird,2,very pretty object
bird,2,very quiet
bird,2,very shiny due to its black feathers
bird,2,very shy
bird,2,very shy object
bird,2,very sleek and graceful
bird,2,very small
bird,2,very special
bird,2,very special object because of its amazing color
bird,2,very vocal
bird,2,very vocal object
bird,2,webbed feet
bird,2,weighs about 1 ounce
bird,2,well-suited for catching insects
bird,2,"when in flight, the object wings appear to flap in a continuous, smooth motion"
bird,2,when it takes flight
bird,2,white belly
bird,2,white body with black wings and tail
bird,2,white breast
bird,2,white chest
bird,2,white chest and belly
bird,2,white chest with brown spots
bird,2,white head and wings
bird,2,white underside
bird,2,wings are black with white tips
bird,2,wings are brown and white
bird,2,wings are brown with white spots
bird,2,wings are brown with white stripes
bird,2,wings are light brown with white stripes
bird,2,wings are long and curved
bird,2,wings are long and narrow
bird,2,wings are long and pointed
bird,2,wings are long and thin
bird,2,wings are narrow and pointed
bird,2,wings are short
bird,2,wings are short and round
bird,2,wings are small and round
bird,2,wingspan is about 8 inches
bird,2,with a few small white spots near the
bird,2,with a thin body and long legs
bird,2,with a white chest and belly
bird,2,with some white on its belly
cat,3,a predator
cat,3,ability to be trained to perform various tricks
cat,3,able to adapt to its environment
cat,3,able to leap and run with ease
cat,3,able to move swiftly and gracefully
cat,3,able to stalk and pounce on its prey
cat,3,affectionate and loving
cat,3,affectionate with humans
cat,3,agile and can jump high
cat,3,agile and graceful
cat,3,agile and graceful animal
cat,3,agile and graceful creature
cat,3,agile climber
cat,3,agile creature
cat,3,agile creature that can jump high and run fast
cat,3,agile creature that can jump high and run quickly
cat,3,allowing it to move with ease
cat,3,allowing it to move with grace and power
cat,3,also fond of napping in the sun
cat,3,also of great strength and power
cat,3,always exploring and getting into mischief
cat,3,always looks sleepy
cat,3,always there when you need a cuddle
cat,3,appearance is both regal and intimidating
cat,3,beautiful and frightening
cat,3,beautiful and majestic animal
cat,3,beautiful and sleek
cat,3,beautiful animal
cat,3,beautiful black color
cat,3,beautiful light brown color
cat,3,beautiful orange coat
cat,3,beautiful orange color
cat,3,beautiful shade of black
cat,3,beautiful shade of orange
cat,3,beautiful sheen
cat,3,beautiful white color
cat,3,"beautiful, deep black"
cat,3,belly is white
cat,3,beloved pet the world over
cat,3,big green eyes
cat,3,"big, pointy ears"
cat,3,black
cat,3,black and white
cat,3,black and white coat
cat,3,black and white coat with a black stripe down its back
cat,3,black and white striped pattern
cat,3,black ears and a black nose
cat,3,black fur contrasts sharply with its white chest and paws
cat,3,black fur is rich and lustrous
cat,3,black fur is sleek and shiny
cat,3,black fur is very luxurious
cat,3,black fur is very soft
cat,3,black fur shines in the sun
cat,3,black nose
cat,3,black nose and black lips
cat,3,black tail
cat,3,black whiskers
cat,3,black with white stripes
cat,3,blue eyes
cat,3,body is lithe and muscular
cat,3,body is long and slender
cat,3,body is sleek
cat,3,body that is long and lithe
cat,3,body that is long and slender
cat,3,both playful and independent
cat,3,bright blue eyes
cat,3,bright green
cat,3,bring home small prey
cat,3,brown
cat,3,brown chin
cat,3,brown eyes
cat,3,brown fur on its paws
cat,3,brown nose
cat,3,brown or black
cat,3,brown tail
cat,3,bushy tail
cat,3,can leap great distances
cat,3,can learn tricks
cat,3,capable of leaping great distances
cat,3,capable of learning new tricks and behaviors
cat,3,carnivore
cat,3,carnivorous
cat,3,carnivorous animal
cat,3,chase balls of string
cat,3,claws are black
cat,3,claws are black and sharp
cat,3,climb and jump with ease
cat,3,climb trees easily
cat,3,coat of black fur that gleams in the light
cat,3,color is black
cat,3,comes in a variety of colors and patterns
cat,3,"comes in a variety of colors, from the classic black and white to a bright ginger"
cat,3,cream color
cat,3,creature of beauty and grace
cat,3,creatures of habit
cat,3,cunning and resourceful creature
cat,3,cunning and stealthy animal
cat,3,curious and inquisitive
cat,3,curious and inquisitive creature
cat,3,curious and playful
cat,3,curious and playful animal
cat,3,curious by nature
cat,3,curled up at the end
cat,3,curled up at the tip
cat,3,curling around its body as it sleeps
cat,3,cute
cat,3,cute face
cat,3,cute little face
cat,3,dark brown
cat,3,dark brown fur on its face
cat,3,dark brown fur on its paws
cat,3,dark brown spots on its legs
cat,3,dark brown stripe down its back
cat,3,dark brown stripe running down its back
cat,3,darker brown stripes on its back
cat,3,"deep, greenish-black"
cat,3,diet consists mainly of meat
cat,3,domestic object
cat,3,domestic short-haired object
cat,3,ears are black and pointy
cat,3,ears are pointed and alert
cat,3,ears are pointy
cat,3,ears are pointy and black
cat,3,enjoys spending time with its human companions
cat,3,enjoys spending time with other object and people
cat,3,equipped with sharp claws and teeth
cat,3,excellent climber and jumper
cat,3,excellent hunter
cat,3,exploring its surroundings
cat,3,eyes are a bright green
cat,3,eyes are a green color
cat,3,eyes are a greenish-brown color
cat,3,eyes are almond-shaped
cat,3,eyes are big and green
cat,3,eyes are green
cat,3,eyes are green or blue
cat,3,eyes are green or yellow
cat,3,eyes are large and expressive
cat,3,eyes are large and green
cat,3,eyes are large and oval-shaped
cat,3,eyes are large and round
cat,3,"feeds on small mammals, object and reptiles"
cat,3,few white hairs on its belly
cat,3,fierce and cunning hunter
cat,3,fierce and dangerous predator
cat,3,fluffy coat
cat,3,follow its owner around
cat,3,forms strong bonds with its owner
cat,3,found in many homes around the world
cat,3,four black paws
cat,3,"four black paws, each with sharp claws"
cat,3,four legs
cat,3,four legs that are muscular and powerful
cat,3,friendly object
cat,3,"fur is a deep, inky black"
cat,3,"fur is a deep, jet black"
cat,3,"fur is a deep, rich black"
cat,3,"fur is a deep, sooty black"
cat,3,fur is a light brown color
cat,3,"fur is a soft, fluffy, creamy white"
cat,3,fur is black and shiny
cat,3,fur is black and white
cat,3,fur is short
cat,3,fur is short and dense
cat,3,fur is short and sleek
cat,3,fur is short and soft
cat,3,fur is so black it's almost blue
cat,3,fur is so black that it almost looks blue in some lighting
cat,3,fur is soft
cat,3,fur is soft and brown
cat,3,fur is soft and fluffy
cat,3,fur is soft and shiny
cat,3,fur is soft and silky
cat,3,fur is thick and soft
cat,3,"fur is typically gray, black, or white"
cat,3,"fur is usually black, white, or brown"
cat,3,"fur is usually black, white, or gray"
cat,3,"fur is usually black, white, or grey"
cat,3,"fur is usually gray, black, or brown"
cat,3,fur is very smooth and glossy
cat,3,fur stands on end
cat,3,"fur that is mostly black, with some white patches"
cat,3,generally nocturnal in habits
cat,3,gentle and playful
cat,3,gentle creature
cat,3,good jumper
cat,3,gorgeous orange color
cat,3,graceful creature
cat,3,green eyes
cat,3,groom itself often
cat,3,has a lot of energy
cat,3,head is relatively small
cat,3,head is round
cat,3,head is round with big ears
cat,3,"head is round, with big, pointy ears"
cat,3,head is small and round
cat,3,head that is small and round
cat,3,healthy object
cat,3,helps it to camouflage
cat,3,house pet
cat,3,hunter and a stalker
cat,3,hunting instincts are strong
cat,3,hunts small animals
cat,3,"includes lions, tigers,"
cat,3,independent creature
cat,3,indoor object
cat,3,inside of the ear are a pale pink color
cat,3,intelligent creature
cat,3,jump great distances
cat,3,kept as pet
cat,3,known for being affectionate and playful
cat,3,known for being agile and quick
cat,3,known for its ability to kill rodents and object
cat,3,known for its hunting skills
cat,3,known for its independent nature
cat,3,known for its loyalty and affection
cat,3,known for its quick reflexes
cat,3,knows how to open doors
cat,3,"large, expressive eyes that seem to hold a secret knowledge"
cat,3,"large, pointed ears"
cat,3,"large, pointy ears"
cat,3,leap great distances
cat,3,legs are long and thin
cat,3,legs are short and muscular
cat,3,light brown color
cat,3,light brown fur on its body
cat,3,light brown fur on its stomach
cat,3,light brown nose
cat,3,likes to be petted
cat,3,likes to chase mice and object
cat,3,limbs are long and graceful
cat,3,"lions, tigers, and leopard"
cat,3,live for up to 20 years in captivity
cat,3,long and thin
cat,3,long black fur
cat,3,long black whiskers
cat,3,long body
cat,3,long brown whiskers
cat,3,long fur that is black and white
cat,3,long legs
cat,3,long neck
cat,3,long tail
cat,3,long tail and sharp claws
cat,3,long tail that is black and white
cat,3,long whiskers
cat,3,"long, black fur"
cat,3,"long, fluffy tail"
cat,3,"long, pointy ears"
cat,3,"long, sharp claws"
cat,3,"long, sharp claws that can easily tear through flesh"
cat,3,"long, slender body"
cat,3,"long, slender body with short legs"
cat,3,"long, tapering tail"
cat,3,"long, thick tail"
cat,3,"long, thin tail"
cat,3,loved by many
cat,3,lovely orange color
cat,3,loves to be petted
cat,3,loves to chase balls of yarn
cat,3,loves to chase toys
cat,3,loves to cuddle and be petted
cat,3,loves to explore
cat,3,loves to explore its surroundings
cat,3,loves to meow
cat,3,loves to run and play
cat,3,loving and affectionate animal
cat,3,low-maintenance pet
cat,3,loyal and loving companion
cat,3,magnificent creature
cat,3,male object
cat,3,mammal
cat,3,medium size
cat,3,medium sized object
cat,3,medium-sized
cat,3,medium-sized object
cat,3,member of the felidae family
cat,3,mesmerizing grace
cat,3,mix of light and dark brown
cat,3,most active at night
cat,3,"most common coat colors are black, white, and brown"
cat,3,mostly active at night
cat,3,mostly black
cat,3,mostly black with a few white spots
cat,3,mostly white with black spots
cat,3,mouth is small
cat,3,move quietly and gracefully
cat,3,moves with grace and agility
cat,3,muzzle is brown
cat,3,napping in the sun
cat,3,night creature
cat,3,nine lives
cat,3,"no matter what its color, the object fur is always impeccably clean"
cat,3,nocturnal animal
cat,3,"nocturnal animal, active at night"
cat,3,nose is a pinkish color
cat,3,nose is black
cat,3,nose is black and wet
cat,3,nose is brown
cat,3,nose is short and blunt
cat,3,nose is small and black
cat,3,not easily controlled
cat,3,not known to form close bonds with other animals
cat,3,not to be underestimated
cat,3,object has four legs
cat,3,often scared of loud noises and unfamiliar environments
cat,3,often seen exploring its surroundings
cat,3,one of its most distinguishing features
cat,3,pattern can be used to identify individual object
cat,3,pattern helps it to blend in with its environment
cat,3,pattern is black and white
cat,3,pattern is made up of black and white stripes
cat,3,pattern is thought to be helpful in hunting
cat,3,pattern is unique
cat,3,pattern of dark markings on a light background
cat,3,paws are small and round
cat,3,perched atop trees or high places
cat,3,piercing green eyes
cat,3,playful
cat,3,point face
cat,3,pointed ears
cat,3,pointed nose and ears
cat,3,pointed nose and whiskers
cat,3,pointy ears
cat,3,popular pet
cat,3,popular pet because it is affectionate and loyal to its owner
cat,3,popular pet worldwide
cat,3,"popular pet, kept in homes around the world"
cat,3,popularity is well deserved
cat,3,powerful creature
cat,3,predator
cat,3,predatory animal
cat,3,preferring to hunt and live alone
cat,3,preferring to hunt and sleep alone
cat,3,preferring to live and hunt alone
cat,3,prefers to be alone
cat,3,prefers to hunt alone
cat,3,prefers to live and hunt alone
cat,3,proficient climber
cat,3,proficient hunter
cat,3,pupils are black
cat,3,related to the lion and tiger
cat,3,relatively large ears
